order_line_id,order_id,product_id,order_qty,delivery_qty,agreed_delivery_date,actual_delivery_date
OL015359,FAP420420402,25891302,95,95,2022-04-20,2022-04-21
OL015360,FAP420220302,25891302,59,56,2022-04-20,2022-04-19
OL015361,FAP421201602,25891302,90,90,2022-04-21,2022-04-21
OL015362,FAP421521302,25891302,24,24,2022-04-21,2022-04-23
OL015363,FAP419303302,25891302,89,89,2022-04-19,2022-04-18
OL015364,FAP420101302,25891302,91,73,2022-04-20,2022-04-22
OL015365,FAP421203503,25891302,97,97,2022-04-21,2022-04-21
OL015366,FAP419601501,25891302,92,83,2022-04-19,2022-04-19
OL015367,FAP420522302,25891302,51,51,2022-04-20,2022-04-22
OL015368,FAP420402302,25891302,84,84,2022-04-20,2022-04-20
OL015369,FAP421422302,25891302,34,34,2022-04-21,2022-04-21
OL015370,FAP420301302,25891302,79,71,2022-04-20,2022-04-19
OL015371,FAP420420402,25891301,62,62,2022-04-20,2022-04-21
OL015372,FAP419703301,25891301,49,49,2022-04-19,2022-04-18
OL015373,FAP420320603,25891301,55,55,2022-04-20,2022-04-20
OL015374,FAP419101601,25891301,25,25,2022-04-19,2022-04-19
OL015375,FAP420121301,25891301,87,70,2022-04-20,2022-04-21
OL015376,FAP420203301,25891301,77,77,2022-04-20,2022-04-20
OL015377,FAP421201602,25891301,56,50,2022-04-21,2022-04-21
OL015378,FAP421503502,25891301,56,56,2022-04-21,2022-04-21
OL015379,FAP421521301,25891301,32,32,2022-04-21,2022-04-21
OL015380,FAP421221301,25891301,90,90,2022-04-21,2022-04-21
OL015381,FAP421202301,25891301,98,93,2022-04-21,2022-04-24
OL015382,FAP421621602,25891301,65,65,2022-04-21,2022-04-21
OL015383,FAP419903402,25891301,62,59,2022-04-19,2022-04-19
OL015384,FAP419622603,25891301,81,81,2022-04-19,2022-04-19
OL015385,FAP420303503,25891301,40,40,2022-04-20,2022-04-20
OL015386,FAP420220603,25891301,28,28,2022-04-20,2022-04-20
OL015387,FAP420422502,25891301,39,39,2022-04-20,2022-04-19
OL015388,FAP421401102,25891102,431,431,2022-04-21,2022-04-22
OL015389,FAP421601601,25891102,332,315,2022-04-21,2022-04-21
OL015390,FAP421221301,25891102,341,341,2022-04-21,2022-04-21
OL015391,FAP421520302,25891102,366,366,2022-04-21,2022-04-23
OL015392,FAP421622601,25891102,398,398,2022-04-21,2022-04-21
OL015393,FAP419422102,25891102,344,344,2022-04-19,2022-04-22
OL015394,FAP419902102,25891102,397,397,2022-04-19,2022-04-18
OL015395,FAP420902603,25891102,466,466,2022-04-20,2022-04-20
OL015396,FAP419720601,25891102,452,362,2022-04-19,2022-04-19
OL015397,FAP421720102,25891102,377,377,2022-04-21,2022-04-24
OL015398,FAP420501403,25891102,328,328,2022-04-20,2022-04-20
OL015399,FAP421501402,25891102,391,391,2022-04-21,2022-04-21
OL015400,FAP419301102,25891102,417,417,2022-04-19,2022-04-21
OL015401,FAP420421102,25891102,482,434,2022-04-20,2022-04-19
OL015402,FAP420420102,25891102,437,437,2022-04-20,2022-04-20
OL015403,FAP419703401,25891102,337,337,2022-04-19,2022-04-19
OL015404,FAP420122202,25891102,378,359,2022-04-20,2022-04-21
OL015405,FAP421603203,25891102,499,499,2022-04-21,2022-04-21
OL015406,FAP419203402,25891102,300,300,2022-04-19,2022-04-19
OL015407,FAP421622601,25891502,202,202,2022-04-21,2022-04-21
OL015408,FAP421220502,25891502,188,188,2022-04-21,2022-04-21
OL015409,FAP420202601,25891502,220,198,2022-04-20,2022-04-20
OL015410,FAP419121502,25891502,139,139,2022-04-19,2022-04-20
OL015411,FAP420121502,25891502,117,117,2022-04-20,2022-04-22
OL015412,FAP421621602,25891502,149,134,2022-04-21,2022-04-21
OL015413,FAP421503502,25891502,100,100,2022-04-21,2022-04-21
OL015414,FAP420422502,25891502,148,148,2022-04-20,2022-04-19
OL015415,FAP420702502,25891502,243,219,2022-04-20,2022-04-21
OL015416,FAP421420403,25891403,324,324,2022-04-21,2022-04-21
OL015417,FAP420103302,25891203,411,370,2022-04-20,2022-04-20
OL015418,FAP422103502,25891203,436,414,2022-04-22,2022-04-22
OL015419,FAP420422203,25891203,126,126,2022-04-20,2022-04-22
OL015420,FAP421721203,25891203,264,264,2022-04-21,2022-04-23
OL015421,FAP422720203,25891203,334,334,2022-04-22,2022-04-24
OL015422,FAP420303203,25891203,271,271,2022-04-20,2022-04-19
OL015423,FAP421221403,25891203,387,368,2022-04-21,2022-04-21
OL015424,FAP422201403,25891203,446,446,2022-04-22,2022-04-22
OL015425,FAP420321601,25891203,354,336,2022-04-20,2022-04-20
OL015426,FAP421321203,25891203,178,178,2022-04-21,2022-04-22
OL015427,FAP421601203,25891203,242,242,2022-04-21,2022-04-20
OL015428,FAP421622203,25891203,130,130,2022-04-21,2022-04-23
OL015429,FAP421102302,25891203,179,179,2022-04-21,2022-04-21
OL015430,FAP422903401,25891203,389,350,2022-04-22,2022-04-22
OL015431,FAP420621602,25891203,419,419,2022-04-20,2022-04-20
OL015432,FAP421102302,25891302,73,73,2022-04-21,2022-04-21
OL015433,FAP422702602,25891302,92,87,2022-04-22,2022-04-22
OL015434,FAP420321302,25891302,54,54,2022-04-20,2022-04-21
OL015435,FAP421221403,25891302,99,79,2022-04-21,2022-04-21
OL015436,FAP422520302,25891302,66,63,2022-04-22,2022-04-25
OL015437,FAP421420302,25891302,46,46,2022-04-21,2022-04-20
OL015438,FAP420403602,25891302,85,85,2022-04-20,2022-04-20
OL015439,FAP420103302,25891302,66,63,2022-04-20,2022-04-20
OL015440,FAP421103603,25891302,54,51,2022-04-21,2022-04-21
OL015441,FAP421401502,25891302,35,28,2022-04-21,2022-04-21
OL015442,FAP421703603,25891302,61,61,2022-04-21,2022-04-21
OL015443,FAP422101302,25891302,59,59,2022-04-22,2022-04-23
OL015444,FAP421402503,25891302,29,29,2022-04-21,2022-04-21
OL015445,FAP421420301,25891301,73,73,2022-04-21,2022-04-22
OL015446,FAP422703603,25891301,82,82,2022-04-22,2022-04-22
OL015447,FAP421102302,25891301,63,63,2022-04-21,2022-04-21
OL015448,FAP422720603,25891301,42,42,2022-04-22,2022-04-22
OL015449,FAP422203301,25891301,87,87,2022-04-22,2022-04-23
OL015450,FAP421402503,25891301,47,45,2022-04-21,2022-04-21
OL015451,FAP420221301,25891301,72,72,2022-04-20,2022-04-20
OL015452,FAP421903402,25891301,79,75,2022-04-21,2022-04-21
OL015453,FAP420702403,25891301,70,70,2022-04-20,2022-04-20
OL015454,FAP421520301,25891301,22,20,2022-04-21,2022-04-23
OL015455,FAP421301601,25891301,38,38,2022-04-21,2022-04-21
OL015456,FAP422422602,25891301,89,85,2022-04-22,2022-04-24
OL015457,FAP422401301,25891301,45,45,2022-04-22,2022-04-25
OL015458,FAP421303401,25891102,308,308,2022-04-21,2022-04-21
OL015459,FAP421721602,25891102,312,312,2022-04-21,2022-04-21
OL015460,FAP420221301,25891102,372,372,2022-04-20,2022-04-20
OL015461,FAP422221402,25891102,324,324,2022-04-22,2022-04-22
OL015462,FAP420622603,25891102,344,344,2022-04-20,2022-04-20
OL015463,FAP420121102,25891102,381,343,2022-04-20,2022-04-20
OL015464,FAP421121501,25891102,311,249,2022-04-21,2022-04-24
OL015465,FAP421422102,25891102,356,285,2022-04-21,2022-04-21
OL015466,FAP422902403,25891102,386,386,2022-04-22,2022-04-22
OL015467,FAP420503401,25891102,488,488,2022-04-20,2022-04-20
OL015468,FAP422321502,25891102,435,413,2022-04-22,2022-04-22
OL015469,FAP420301602,25891102,485,485,2022-04-20,2022-04-21
OL015470,FAP421103603,25891102,462,416,2022-04-21,2022-04-21
OL015471,FAP420320502,25891102,363,363,2022-04-20,2022-04-20
OL015472,FAP421320202,25891102,444,444,2022-04-21,2022-04-21
OL015473,FAP422320603,25891102,463,440,2022-04-22,2022-04-22
OL015474,FAP422420102,25891102,336,336,2022-04-22,2022-04-22
OL015475,FAP422220503,25891102,405,365,2022-04-22,2022-04-22
OL015476,FAP420101603,25891102,443,443,2022-04-20,2022-04-20
OL015477,FAP421201603,25891102,408,408,2022-04-21,2022-04-21
OL015478,FAP421621102,25891102,407,407,2022-04-21,2022-04-21
OL015479,FAP420203503,25891102,356,338,2022-04-20,2022-04-20
OL015480,FAP422203502,25891102,449,449,2022-04-22,2022-04-22
OL015481,FAP420102602,25891502,117,117,2022-04-20,2022-04-20
OL015482,FAP420622603,25891502,174,174,2022-04-20,2022-04-20
OL015483,FAP420420502,25891502,237,237,2022-04-20,2022-04-22
OL015484,FAP422420503,25891502,237,190,2022-04-22,2022-04-25
OL015485,FAP420320502,25891502,135,135,2022-04-20,2022-04-20
OL015486,FAP420201603,25891502,110,104,2022-04-20,2022-04-20
OL015487,FAP422301502,25891502,200,200,2022-04-22,2022-04-22
OL015488,FAP422203502,25891502,134,134,2022-04-22,2022-04-22
OL015489,FAP421202502,25891502,123,123,2022-04-21,2022-04-21
OL015490,FAP421121502,25891502,137,137,2022-04-21,2022-04-23
OL015491,FAP422103502,25891502,191,181,2022-04-22,2022-04-22
OL015492,FAP420720502,25891502,108,108,2022-04-20,2022-04-20
OL015493,FAP422422502,25891502,194,194,2022-04-22,2022-04-23
OL015494,FAP421401502,25891502,229,229,2022-04-21,2022-04-21
OL015495,FAP422303502,25891502,124,124,2022-04-22,2022-04-22
OL015496,FAP422321502,25891502,183,183,2022-04-22,2022-04-22
OL015497,FAP420402502,25891502,142,142,2022-04-20,2022-04-20
OL015498,FAP422402502,25891502,101,101,2022-04-22,2022-04-23
OL015499,FAP422402403,25891403,390,390,2022-04-22,2022-04-22
OL015500,FAP421321403,25891403,353,353,2022-04-21,2022-04-21
OL015501,FAP420903403,25891403,419,377,2022-04-20,2022-04-21
OL015502,FAP421201603,25891403,273,259,2022-04-21,2022-04-21
OL015503,FAP422201403,25891403,450,450,2022-04-22,2022-04-22
OL015504,FAP421902403,25891403,258,245,2022-04-21,2022-04-21
OL015505,FAP422902403,25891403,343,343,2022-04-22,2022-04-22
OL015506,FAP421221403,25891403,347,330,2022-04-21,2022-04-21
OL015507,FAP421721602,25891403,407,407,2022-04-21,2022-04-21
OL015508,FAP422102601,25891403,269,269,2022-04-22,2022-04-22
OL015509,FAP421202502,25891403,317,317,2022-04-21,2022-04-21
OL015510,FAP422720603,25891403,315,315,2022-04-22,2022-04-22
OL015511,FAP420702403,25891403,397,357,2022-04-20,2022-04-20
OL015512,FAP422702602,25891403,229,206,2022-04-22,2022-04-22
OL015513,FAP421301601,25891403,464,464,2022-04-21,2022-04-21
OL015514,FAP420601603,25891403,488,439,2022-04-20,2022-04-19
OL015515,FAP420220501,25891403,419,419,2022-04-20,2022-04-20
OL015516,FAP422622603,25891403,432,432,2022-04-22,2022-04-22
OL015517,FAP422622503,25891503,155,155,2022-04-22,2022-04-23
OL015518,FAP422503603,25891503,152,152,2022-04-22,2022-04-22
OL015519,FAP421220601,25891503,179,170,2022-04-21,2022-04-21
OL015520,FAP422220503,25891503,218,218,2022-04-22,2022-04-22
OL015521,FAP422521602,25891503,194,194,2022-04-22,2022-04-22
OL015522,FAP422420503,25891503,151,151,2022-04-22,2022-04-25
OL015523,FAP421721602,25891503,128,128,2022-04-21,2022-04-21
OL015524,FAP420301602,25891503,197,197,2022-04-20,2022-04-21
OL015525,FAP421402503,25891503,217,217,2022-04-21,2022-04-21
OL015526,FAP420621602,25891503,183,183,2022-04-20,2022-04-20
OL015527,FAP420203503,25891503,129,116,2022-04-20,2022-04-20
OL015528,FAP422702602,25891503,180,144,2022-04-22,2022-04-22
OL015529,FAP420403602,25891103,372,372,2022-04-20,2022-04-20
OL015530,FAP421903402,25891103,388,310,2022-04-21,2022-04-21
OL015531,FAP422703603,25891103,410,390,2022-04-22,2022-04-22
OL015532,FAP420201603,25891103,470,470,2022-04-20,2022-04-20
OL015533,FAP420520401,25891103,435,413,2022-04-20,2022-04-23
OL015534,FAP421520103,25891103,407,366,2022-04-21,2022-04-22
OL015535,FAP420521402,25891103,440,440,2022-04-20,2022-04-20
OL015536,FAP422320603,25891103,428,428,2022-04-22,2022-04-22
OL015537,FAP422720603,25891103,422,422,2022-04-22,2022-04-22
OL015538,FAP422221402,25891103,486,486,2022-04-22,2022-04-22
OL015539,FAP421522103,25891103,365,329,2022-04-21,2022-04-21
OL015540,FAP420622103,25891103,391,391,2022-04-20,2022-04-21
OL015541,FAP421622401,25891103,324,308,2022-04-21,2022-04-21
OL015542,FAP420401602,25891103,494,469,2022-04-20,2022-04-20
OL015543,FAP422301602,25891103,409,409,2022-04-22,2022-04-24
OL015544,FAP421103103,25891103,387,348,2022-04-21,2022-04-23
OL015545,FAP422103502,25891103,302,272,2022-04-22,2022-04-22
OL015546,FAP421102103,25891103,484,436,2022-04-21,2022-04-20
OL015547,FAP421202502,25891103,407,407,2022-04-21,2022-04-21
OL015548,FAP421321403,25891103,486,486,2022-04-21,2022-04-21
OL015549,FAP421422103,25891103,427,427,2022-04-21,2022-04-24
OL015550,FAP421703601,25891601,91,91,2022-04-21,2022-04-23
OL015551,FAP422601603,25891601,181,145,2022-04-22,2022-04-22
OL015552,FAP420902602,25891601,177,177,2022-04-20,2022-04-20
OL015553,FAP422902601,25891601,133,133,2022-04-22,2022-04-25
OL015554,FAP420403602,25891601,126,126,2022-04-20,2022-04-20
OL015555,FAP421103603,25891601,62,50,2022-04-21,2022-04-21
OL015556,FAP421220601,25891601,149,149,2022-04-21,2022-04-21
OL015557,FAP422603601,25891601,188,188,2022-04-22,2022-04-22
OL015558,FAP421301601,25891601,196,157,2022-04-21,2022-04-21
OL015559,FAP420321601,25891601,179,179,2022-04-20,2022-04-20
OL015560,FAP420903601,25891601,59,59,2022-04-20,2022-04-23
OL015561,FAP421621601,25891601,148,148,2022-04-21,2022-04-23
OL015562,FAP420401601,25891601,129,129,2022-04-20,2022-04-22
OL015563,FAP422102601,25891601,123,123,2022-04-22,2022-04-22
OL015564,FAP421420602,25891601,167,167,2022-04-21,2022-04-23
OL015565,FAP421501602,25891601,195,195,2022-04-21,2022-04-21
OL015566,FAP421103603,25891402,212,212,2022-04-21,2022-04-21
OL015567,FAP421303402,25891402,285,285,2022-04-21,2022-04-22
OL015568,FAP422603601,25891402,446,446,2022-04-22,2022-04-22
OL015569,FAP421720402,25891402,297,297,2022-04-21,2022-04-20
OL015570,FAP422721402,25891402,445,445,2022-04-22,2022-04-22
OL015571,FAP422503603,25891402,208,187,2022-04-22,2022-04-22
OL015572,FAP420422402,25891402,494,395,2022-04-20,2022-04-20
OL015573,FAP422422402,25891402,286,286,2022-04-22,2022-04-22
OL015574,FAP420521402,25891402,360,324,2022-04-20,2022-04-20
OL015575,FAP421903402,25891402,207,166,2022-04-21,2022-04-21
OL015576,FAP420522402,25891402,212,212,2022-04-20,2022-04-19
OL015577,FAP422522402,25891402,394,315,2022-04-22,2022-04-22
OL015578,FAP422101501,25891402,315,315,2022-04-22,2022-04-22
OL015579,FAP422122402,25891402,212,212,2022-04-22,2022-04-24
OL015580,FAP420621602,25891402,414,373,2022-04-20,2022-04-20
OL015581,FAP422221402,25891402,225,225,2022-04-22,2022-04-22
OL015582,FAP420622603,25891402,496,471,2022-04-20,2022-04-20
OL015583,FAP420303603,25891201,425,425,2022-04-20,2022-04-20
OL015584,FAP422621201,25891201,104,104,2022-04-22,2022-04-23
OL015585,FAP420420201,25891201,498,498,2022-04-20,2022-04-20
OL015586,FAP422420201,25891201,217,217,2022-04-22,2022-04-23
OL015587,FAP422521201,25891201,294,294,2022-04-22,2022-04-24
OL015588,FAP420320502,25891201,220,176,2022-04-20,2022-04-20
OL015589,FAP420421401,25891201,338,304,2022-04-20,2022-04-21
OL015590,FAP422421201,25891201,156,140,2022-04-22,2022-04-23
OL015591,FAP421403501,25891201,247,247,2022-04-21,2022-04-21
OL015592,FAP422403303,25891201,124,124,2022-04-22,2022-04-22
OL015593,FAP422103502,25891201,484,484,2022-04-22,2022-04-22
OL015594,FAP420220501,25891201,162,146,2022-04-20,2022-04-20
OL015595,FAP420221201,25891201,354,354,2022-04-20,2022-04-23
OL015596,FAP420702403,25891201,100,100,2022-04-20,2022-04-20
OL015597,FAP422702602,25891201,202,202,2022-04-22,2022-04-22
OL015598,FAP421622401,25891201,156,156,2022-04-21,2022-04-21
OL015599,FAP422520602,25891201,219,197,2022-04-22,2022-04-23
OL015600,FAP421702501,25891501,225,203,2022-04-21,2022-04-22
OL015601,FAP422203502,25891501,168,168,2022-04-22,2022-04-22
OL015602,FAP420603501,25891501,183,183,2022-04-20,2022-04-20
OL015603,FAP422603601,25891501,244,220,2022-04-22,2022-04-22
OL015604,FAP420401602,25891501,119,113,2022-04-20,2022-04-20
OL015605,FAP421403501,25891501,127,127,2022-04-21,2022-04-21
OL015606,FAP422403501,25891501,166,166,2022-04-22,2022-04-23
OL015607,FAP420121501,25891501,237,237,2022-04-20,2022-04-21
OL015608,FAP421121501,25891501,213,213,2022-04-21,2022-04-24
OL015609,FAP422621501,25891501,110,104,2022-04-22,2022-04-22
OL015610,FAP420903501,25891501,133,120,2022-04-20,2022-04-20
OL015611,FAP421903501,25891501,137,130,2022-04-21,2022-04-20
OL015612,FAP422903501,25891501,231,185,2022-04-22,2022-04-23
OL015613,FAP422101501,25891501,108,108,2022-04-22,2022-04-22
OL015614,FAP420220501,25891501,234,211,2022-04-20,2022-04-20
OL015615,FAP421202501,25891501,203,203,2022-04-21,2022-04-22
OL015616,FAP420503602,25891602,62,50,2022-04-20,2022-04-21
OL015617,FAP420301602,25891602,51,51,2022-04-20,2022-04-21
OL015618,FAP422301602,25891602,110,104,2022-04-22,2022-04-24
OL015619,FAP422702602,25891602,82,82,2022-04-22,2022-04-22
OL015620,FAP420202602,25891602,180,180,2022-04-20,2022-04-20
OL015621,FAP420102602,25891602,166,166,2022-04-20,2022-04-20
OL015622,FAP420621602,25891602,199,199,2022-04-20,2022-04-20
OL015623,FAP420401602,25891602,195,195,2022-04-20,2022-04-20
OL015624,FAP420521602,25891602,97,97,2022-04-20,2022-04-22
OL015625,FAP421521602,25891602,111,111,2022-04-21,2022-04-23
OL015626,FAP422521602,25891602,167,167,2022-04-22,2022-04-22
OL015627,FAP421703603,25891602,92,83,2022-04-21,2022-04-21
OL015628,FAP421420602,25891602,142,142,2022-04-21,2022-04-23
OL015629,FAP420103602,25891602,136,109,2022-04-20,2022-04-22
OL015630,FAP422520602,25891602,140,112,2022-04-22,2022-04-23
OL015631,FAP420902602,25891602,62,62,2022-04-20,2022-04-20
OL015632,FAP421721602,25891602,54,54,2022-04-21,2022-04-21
OL015633,FAP421501602,25891602,101,91,2022-04-21,2022-04-21
OL015634,FAP421122602,25891602,177,177,2022-04-21,2022-04-24
OL015635,FAP420403602,25891602,118,118,2022-04-20,2022-04-20
OL015636,FAP422422602,25891602,190,190,2022-04-22,2022-04-24
OL015637,FAP421220601,25891101,462,462,2022-04-21,2022-04-21
OL015638,FAP421521101,25891101,330,330,2022-04-21,2022-04-24
OL015639,FAP422521202,25891101,313,313,2022-04-22,2022-04-25
OL015640,FAP422201403,25891101,443,443,2022-04-22,2022-04-22
OL015641,FAP420101603,25891101,490,490,2022-04-20,2022-04-20
OL015642,FAP422603601,25891101,301,301,2022-04-22,2022-04-22
OL015643,FAP422703603,25891101,372,372,2022-04-22,2022-04-22
OL015644,FAP422203502,25891101,376,357,2022-04-22,2022-04-22
OL015645,FAP421902403,25891101,355,355,2022-04-21,2022-04-21
OL015646,FAP422121101,25891101,307,307,2022-04-22,2022-04-25
OL015647,FAP421221403,25891101,411,411,2022-04-21,2022-04-21
OL015648,FAP422122402,25891101,446,357,2022-04-22,2022-04-24
OL015649,FAP421621102,25891101,334,334,2022-04-21,2022-04-21
OL015650,FAP422601603,25891101,463,463,2022-04-22,2022-04-22
OL015651,FAP420202602,25891101,421,400,2022-04-20,2022-04-20
OL015652,FAP421202502,25891101,423,423,2022-04-21,2022-04-21
OL015653,FAP420403602,25891101,446,446,2022-04-20,2022-04-20
OL015654,FAP422503603,25891101,406,406,2022-04-22,2022-04-22
OL015655,FAP422420503,25891101,464,464,2022-04-22,2022-04-25
OL015656,FAP421520301,25891101,424,424,2022-04-21,2022-04-23
OL015657,FAP421422101,25891101,316,316,2022-04-21,2022-04-22
OL015658,FAP420603401,25891401,413,413,2022-04-20,2022-04-23
OL015659,FAP422902403,25891401,232,186,2022-04-22,2022-04-22
OL015660,FAP422402403,25891401,236,236,2022-04-22,2022-04-22
OL015661,FAP420621602,25891401,481,481,2022-04-20,2022-04-20
OL015662,FAP421622401,25891401,213,213,2022-04-21,2022-04-21
OL015663,FAP421501602,25891401,360,360,2022-04-21,2022-04-21
OL015664,FAP422501401,25891401,250,250,2022-04-22,2022-04-22
OL015665,FAP420503401,25891401,438,438,2022-04-20,2022-04-20
OL015666,FAP421503401,25891401,260,260,2022-04-21,2022-04-21
OL015667,FAP420202602,25891401,343,343,2022-04-20,2022-04-20
OL015668,FAP420520401,25891401,478,454,2022-04-20,2022-04-23
OL015669,FAP422903401,25891401,231,231,2022-04-22,2022-04-22
OL015670,FAP421203401,25891401,379,360,2022-04-21,2022-04-21
OL015671,FAP422702602,25891401,235,211,2022-04-22,2022-04-22
OL015672,FAP422703603,25891401,306,291,2022-04-22,2022-04-22
OL015673,FAP420301401,25891401,240,240,2022-04-20,2022-04-22
OL015674,FAP421522401,25891401,409,409,2022-04-21,2022-04-22
OL015675,FAP421303401,25891401,405,385,2022-04-21,2022-04-21
OL015676,FAP422303502,25891401,427,427,2022-04-22,2022-04-22
OL015677,FAP421401502,25891401,463,463,2022-04-21,2022-04-21
OL015678,FAP422601401,25891401,448,448,2022-04-22,2022-04-23
OL015679,FAP420201401,25891401,258,232,2022-04-20,2022-04-19
OL015680,FAP420421401,25891401,346,346,2022-04-20,2022-04-21
OL015681,FAP421101401,25891401,497,497,2022-04-21,2022-04-21
OL015682,FAP420521602,25891401,460,460,2022-04-20,2022-04-22
OL015683,FAP422220503,25891401,415,373,2022-04-22,2022-04-22
OL015684,FAP421221403,25891401,221,221,2022-04-21,2022-04-21
OL015685,FAP420501603,25891603,63,57,2022-04-20,2022-04-22
OL015686,FAP422320603,25891603,195,195,2022-04-22,2022-04-22
OL015687,FAP421720603,25891603,50,48,2022-04-21,2022-04-21
OL015688,FAP422720603,25891603,183,165,2022-04-22,2022-04-22
OL015689,FAP420101603,25891603,115,115,2022-04-20,2022-04-20
OL015690,FAP420622603,25891603,180,180,2022-04-20,2022-04-20
OL015691,FAP422622603,25891603,127,102,2022-04-22,2022-04-22
OL015692,FAP422503603,25891603,146,146,2022-04-22,2022-04-22
OL015693,FAP421703603,25891603,116,116,2022-04-21,2022-04-21
OL015694,FAP422703603,25891603,68,68,2022-04-22,2022-04-22
OL015695,FAP420303603,25891603,86,86,2022-04-20,2022-04-20
OL015696,FAP420601603,25891603,122,110,2022-04-20,2022-04-19
OL015697,FAP422601603,25891603,110,110,2022-04-22,2022-04-22
OL015698,FAP421103603,25891603,109,104,2022-04-21,2022-04-21
OL015699,FAP420201603,25891603,125,125,2022-04-20,2022-04-20
OL015700,FAP421201603,25891603,176,176,2022-04-21,2022-04-21
OL015701,FAP422702602,25891202,251,201,2022-04-22,2022-04-22
OL015702,FAP422221202,25891202,409,409,2022-04-22,2022-04-21
OL015703,FAP421320202,25891202,335,335,2022-04-21,2022-04-21
OL015704,FAP421420301,25891202,487,463,2022-04-21,2022-04-22
OL015705,FAP420903202,25891202,367,349,2022-04-20,2022-04-19
OL015706,FAP420103202,25891202,394,315,2022-04-20,2022-04-21
OL015707,FAP422422602,25891202,339,339,2022-04-22,2022-04-24
OL015708,FAP422421202,25891202,471,424,2022-04-22,2022-04-22
OL015709,FAP421201603,25891202,382,382,2022-04-21,2022-04-21
OL015710,FAP422201403,25891202,402,322,2022-04-22,2022-04-22
OL015711,FAP421521602,25891202,237,237,2022-04-21,2022-04-23
OL015712,FAP422521202,25891202,473,473,2022-04-22,2022-04-25
OL015713,FAP421520301,25891202,314,283,2022-04-21,2022-04-23
OL015714,FAP422520202,25891202,452,407,2022-04-22,2022-04-22
OL015715,FAP421202502,25891202,283,283,2022-04-21,2022-04-21
OL015716,FAP421321403,25891202,111,111,2022-04-21,2022-04-21
OL015717,FAP420522202,25891202,154,123,2022-04-20,2022-04-20
OL015718,FAP421422303,25891303,37,37,2022-04-21,2022-04-23
OL015719,FAP422721402,25891303,25,23,2022-04-22,2022-04-22
OL015720,FAP422301502,25891303,66,63,2022-04-22,2022-04-22
OL015721,FAP422321502,25891303,79,79,2022-04-22,2022-04-22
OL015722,FAP421102303,25891303,96,96,2022-04-21,2022-04-22
OL015723,FAP422102601,25891303,45,45,2022-04-22,2022-04-22
OL015724,FAP422703603,25891303,85,85,2022-04-22,2022-04-22
OL015725,FAP422122402,25891303,49,49,2022-04-22,2022-04-24
OL015726,FAP422320603,25891303,51,46,2022-04-22,2022-04-22
OL015727,FAP421702303,25891303,49,49,2022-04-21,2022-04-21
OL015728,FAP422702602,25891303,21,19,2022-04-22,2022-04-22
OL015729,FAP422202303,25891303,87,87,2022-04-22,2022-04-22
OL015730,FAP422403303,25891303,68,61,2022-04-22,2022-04-22
OL015731,FAP421902303,25891303,76,76,2022-04-21,2022-04-20
OL015732,FAP422902403,25891303,76,68,2022-04-22,2022-04-22
OL015733,FAP420220501,25891303,70,70,2022-04-20,2022-04-20
OL015734,FAP422101501,25891303,97,97,2022-04-22,2022-04-22
OL015735,FAP420402502,25891303,82,82,2022-04-20,2022-04-20
OL015736,FAP421903402,25891303,53,53,2022-04-21,2022-04-21
OL015737,FAP422702103,25891103,300,240,2022-04-22,2022-04-22
OL015738,FAP423320502,25891203,235,223,2022-04-23,2022-04-23
OL015739,FAP422403402,25891203,194,194,2022-04-22,2022-04-22
OL015740,FAP421202402,25891203,445,445,2022-04-21,2022-04-21
OL015741,FAP422202503,25891203,256,256,2022-04-22,2022-04-22
OL015742,FAP423720203,25891203,266,266,2022-04-23,2022-04-22
OL015743,FAP421121402,25891203,278,278,2022-04-21,2022-04-22
OL015744,FAP423221203,25891203,260,260,2022-04-23,2022-04-23
OL015745,FAP422321603,25891203,318,318,2022-04-22,2022-04-22
OL015746,FAP421501203,25891203,175,166,2022-04-21,2022-04-20
OL015747,FAP423622502,25891203,395,316,2022-04-23,2022-04-23
OL015748,FAP422122203,25891203,308,293,2022-04-22,2022-04-24
OL015749,FAP422421401,25891203,427,342,2022-04-22,2022-04-22
OL015750,FAP422520203,25891203,332,299,2022-04-22,2022-04-22
OL015751,FAP423102302,25891302,75,67,2022-04-23,2022-04-22
OL015752,FAP421320302,25891302,100,100,2022-04-21,2022-04-23
OL015753,FAP423320502,25891302,34,34,2022-04-23,2022-04-23
OL015754,FAP421721302,25891302,61,61,2022-04-21,2022-04-23
OL015755,FAP422321302,25891302,51,51,2022-04-22,2022-04-23
OL015756,FAP421501502,25891302,89,89,2022-04-21,2022-04-21
OL015757,FAP422421302,25891302,65,62,2022-04-22,2022-04-23
OL015758,FAP423421402,25891302,65,62,2022-04-23,2022-04-25
OL015759,FAP421220402,25891302,25,25,2022-04-21,2022-04-21
OL015760,FAP421122302,25891302,66,63,2022-04-21,2022-04-22
OL015761,FAP423720502,25891302,85,85,2022-04-23,2022-04-23
OL015762,FAP422703503,25891302,84,84,2022-04-22,2022-04-22
OL015763,FAP421101302,25891302,41,41,2022-04-21,2022-04-20
OL015764,FAP423203602,25891302,41,41,2022-04-23,2022-04-23
OL015765,FAP421601603,25891302,74,74,2022-04-21,2022-04-21
OL015766,FAP421522302,25891302,57,46,2022-04-21,2022-04-20
OL015767,FAP421721301,25891301,100,100,2022-04-21,2022-04-21
OL015768,FAP423703401,25891301,57,46,2022-04-23,2022-04-23
